model_tag,condition,condition_family,layer,n_points,centroid_norm,abs_disp_l2_mean,rel_disp_l2_mean,pairwise_l2_mean,pairwise_cosine_distance_mean,cos_to_centroid_mean,cos_to_centroid_std,angular_disp_to_centroid,centroid_to_global_l2,centroid_to_global_cosdist,effective_rank_pr,spectral_entropy,spectral_entropy_norm,top1_pc_variance_share,cov_trace,centroid_to_question_only_l2,centroid_to_question_only_cosdist
base,target,target,42,100,159396.10533204215,31427.285519289297,0.197164701445009,41797.78564351952,0.01995692015753228,0.9900148307649204,0.007371882754595697,0.009985169235079638,5950.605605137592,0.00010321064024843007,2.0557762335771717,1.2360878773622117,0.268413072142956,0.6800564425709289,1106471955.417889,5813.745325873488,0.0006267112975271161
base,target,target,43,100,164980.87974546594,32361.124001993267,0.19615075426873899,43236.58893944089,0.021510710862870867,0.9892363928729188,0.007862890619671721,0.010763607127081243,6086.260131900357,0.0001104704552036262,2.198488558629819,1.2994655947668483,0.28217536861518466,0.6525637109314614,1175776773.18275,6323.268817811885,0.000673874462273627
base,target,target,44,100,176847.3323369806,36005.94405305844,0.2035990228252328,47866.658906191224,0.022359452026643422,0.988796754155603,0.009076921541738206,0.011203245844397025,6058.435382288271,0.00010908474529602863,2.0396838709915923,1.2242790454658803,0.26584881687780604,0.6831939896087434,1465578019.3791673,6619.2620134953395,0.0006641469999729699
base,target,target,45,100,188201.30476575284,37349.256060505926,0.19845375730520654,49636.76644048459,0.02325796845887604,0.9883482159914441,0.00949200380218337,0.011651784008555932,5484.425262124994,0.00011759952134249296,2.1364248383608433,1.2919726763788266,0.28054830206055004,0.666427431247581,1557225955.3735554,7073.555615131557,0.0006898554850650607
base,target,target,46,100,196027.03104979795,36925.67779646654,0.18837033647204543,48847.342224394255,0.022716334677408162,0.9886413338609975,0.008358127230831444,0.011358666139002493,4916.899925160309,0.00013076162486214127,2.3882746700635256,1.428649285174867,0.3102272505632349,0.6258773359256976,1452366041.1973653,8064.454772443538,0.0008330243243465096
base,target,target,47,100,215611.18527283682,38214.14207568513,0.17723636196020406,50513.74837393221,0.020246824557501084,0.9898937236561599,0.0067763317217746115,0.010106276343840093,4673.699436107828,0.0001184703569353518,2.5828624883781295,1.513938443146949,0.3287475558999599,0.5981129348752228,1520459397.3824115,8550.518082667619,0.000772075293941854
base,target,target,48,100,117.94385793873384,88.15298073360309,0.7474147638904061,121.34729925818068,0.3708230665731157,0.79463626777372,0.14043706470183145,0.20536373222628002,8.79956740679672,0.002605927285761145,4.508746910303735,1.8557351233004418,0.40296776196171624,0.3416450124539294,8865.456221652914,21.35812440750678,0.016249240407398835
base,target_word_shuffle,target_shuffle,0,100,33.10863497389326,47.64500221765639,1.4390506360417417,59.545789678247665,0.7007105578539526,0.5534406448713828,0.35116718606662145,0.4465593551286172,0.0,6.072919944699606e-14,3.666559421080565,1.4604499442481123,0.3171326759414334,0.44082950208445315,2507.8359013969734,0.0,6.072919944699606e-14
base,target_word_shuffle,target_shuffle,1,100,776.0830195134525,509.4900020726538,0.656489047256911,623.1387731717973,0.3198619575425534,0.8213306220230641,0.18112494281712413,0.17866937797693594,4.004835620355019,1.3278163311425395e-05,1.780332664834319,0.9197066172022538,0.19971175441042255,0.7347572186981971,275595.86003114237,76.03939952158792,0.004652349509220333
base,target_word_shuffle,target_shuffle,2,100,757.9894643731543,478.7850045962466,0.6316512657497078,590.9807411867182,0.31005112443231747,0.8290324521949253,0.1644634485513032,0.17096754780507473,11.295011939206054,8.420382641338708e-05,2.0038317289200203,1.0328612941396602,0.22428298030815294,0.6843490531355656,245732.9481744252,82.0274623489666,0.005744120294299604
base,target_word_shuffle,target_shuffle,3,100,774.1342921153564,495.27544881706484,0.6397797563827098,621.9863792342608,0.31809511967457804,0.8253326544958258,0.14878135983055868,0.17466734550417418,10.372502324158843,8.936775874213154e-05,2.1469889266209172,1.1220909740789624,0.24365895911796906,0.6581980547543778,263298.9594266856,87.09703612200796,0.006339399453986316
base,target_word_shuffle,target_shuffle,4,100,598.0687102218233,497.2842102203034,0.8314834093826112,629.2902731472175,0.43787207638134834,0.7516409973605849,0.17681259540673525,0.24835900263941513,12.346721435005938,0.00019071957353866686,2.39108877048862,1.217592311389159,0.2643968110220688,0.6149098855044794,265902.0072402598,89.77721460349069,0.01099956502233812
base,target_word_shuffle,target_shuffle,5,100,971.1033249228784,457.75075373756545,0.47137183241949865,598.4800939509232,0.19310362834168276,0.8992734681985175,0.06505259513233275,0.1007265318014825,26.53114336627512,0.0002868105735485127,3.5625108219442536,1.4957377356406467,0.3247953224815988,0.4464723880090526,231470.82429016044,195.05545651018383,0.008099709157570634
base,target_word_shuffle,target_shuffle,6,100,1076.1708400202183,533.2050979055718,0.495465104681292,694.2270961851478,0.1747531245573695,0.9079585050949557,0.038467821714968396,0.09204149490504432,52.072443073256196,0.0011167636871085573,3.317643854422403,1.4760579958126947,0.3205219212753132,0.4764556129644341,308156.2943149978,158.12962980043767,0.009138636037315684
base,target_word_shuffle,target_shuffle,7,100,1087.278374151261,667.9741556943733,0.6143543103354734,871.8802192172956,0.23504117239252087,0.8724531749374307,0.06388815725314494,0.1275468250625693,114.8127065396308,0.00284624228590169,3.098727426619409,1.4275104915527008,0.30997996467016825,0.5007523133754642,497287.96949256654,257.6270892938168,0.012567993868023986
base,target_word_shuffle,target_shuffle,8,100,2038.5137483175363,791.7392254444499,0.38839042714227573,1019.1281763308901,0.08056623292169658,0.958380066931082,0.018924701757553175,0.04161993306891798,86.78590913655705,0.0007617606418031109,2.327623960573597,1.2357057281469939,0.2683300894952396,0.6260834510564437,705279.8130775747,215.74872757214206,0.0037208870081439915
