condition,condition_family,layer,centroid_norm_base,abs_disp_l2_mean_base,rel_disp_l2_mean_base,pairwise_l2_mean_base,pairwise_cosine_distance_mean_base,cos_to_centroid_mean_base,cos_to_centroid_std_base,angular_disp_to_centroid_base,effective_rank_pr_base,spectral_entropy_base,spectral_entropy_norm_base,top1_pc_variance_share_base,cov_trace_base,centroid_norm_instruct,abs_disp_l2_mean_instruct,rel_disp_l2_mean_instruct,pairwise_l2_mean_instruct,pairwise_cosine_distance_mean_instruct,cos_to_centroid_mean_instruct,cos_to_centroid_std_instruct,angular_disp_to_centroid_instruct,effective_rank_pr_instruct,spectral_entropy_instruct,spectral_entropy_norm_instruct,top1_pc_variance_share_instruct,cov_trace_instruct,centroid_norm_instruct_minus_base,centroid_norm_instruct_over_base,abs_disp_l2_mean_instruct_minus_base,abs_disp_l2_mean_instruct_over_base,rel_disp_l2_mean_instruct_minus_base,rel_disp_l2_mean_instruct_over_base,pairwise_l2_mean_instruct_minus_base,pairwise_l2_mean_instruct_over_base,pairwise_cosine_distance_mean_instruct_minus_base,pairwise_cosine_distance_mean_instruct_over_base,cos_to_centroid_mean_instruct_minus_base,cos_to_centroid_mean_instruct_over_base,cos_to_centroid_std_instruct_minus_base,cos_to_centroid_std_instruct_over_base,angular_disp_to_centroid_instruct_minus_base,angular_disp_to_centroid_instruct_over_base,effective_rank_pr_instruct_minus_base,effective_rank_pr_instruct_over_base,spectral_entropy_instruct_minus_base,spectral_entropy_instruct_over_base,spectral_entropy_norm_instruct_minus_base,spectral_entropy_norm_instruct_over_base,top1_pc_variance_share_instruct_minus_base,top1_pc_variance_share_instruct_over_base,cov_trace_instruct_minus_base,cov_trace_instruct_over_base
target_sentence_shuffle,target_shuffle,28,70266.05241096711,11142.702652699862,0.15857874849051162,14967.412494863875,0.006082796012167745,0.9969654546343407,0.0012208581563027344,0.0030345453656592802,1.3645898470945241,0.7481019206351971,0.16244826801654524,0.8536951633728781,164468791.07222927,65413.13441956868,10718.594941480616,0.16385998066886842,14526.905790061843,0.007343505719409906,0.9963387632679845,0.001422495740682095,0.0036612367320154604,1.4607086810597691,0.8891999544184156,0.19308731675627044,0.8242392087495838,148860607.90852946,-4852.917991398426,0.9309350984595659,-424.1077112192452,0.9619385238538618,0.005281232178356798,1.0333035304389446,-440.5067048020319,0.9705689473746251,0.0012607097072421612,1.2072582581288336,-0.0006266913663561802,0.9993714011208288,0.0002016375843793606,1.165160532510052,0.0006266913663561802,1.2065190299152133,0.09611883396524501,1.0704378932386387,0.1410980337832185,1.1886080357369309,0.0306390487397252,1.1886080357312028,-0.02945595462329431,0.9654959335743666,-15608183.163699806,0.9050994230458883
target_sentence_shuffle,target_shuffle,29,74028.13068630772,11734.23991554026,0.158510552768971,15850.34490525466,0.007333900416695951,0.996343143791958,0.00140389162152137,0.003656856208042014,1.4920650686136314,0.8945830804708308,0.19425624772624722,0.8146938400635105,176387002.40759423,67372.20479927996,11142.178102829928,0.16538241751216978,15251.754943193113,0.009096262052297122,0.9954663771596753,0.0016695267023654368,0.004533622840324658,1.6376216230898915,1.0604409009862936,0.23027181584142994,0.7757207602697521,156556306.08498135,-6655.925887027755,0.9100892346555113,-592.0618127103317,0.9495440849197028,0.006871864743198786,1.043352727134648,-598.5899620615473,0.9622348935849903,0.0017623616356011711,1.2403034584910333,-0.000876766632282644,0.9991200153895324,0.00026563508084406686,1.1892133805649399,0.000876766632282644,1.2397596681856764,0.14555655447626004,1.0975537579003896,0.16585782051546283,1.1854023669070337,0.03601556811518272,1.1854023669022564,-0.038973079793758414,0.9521622996539751,-19830696.32261288,0.8875728026899159
target_sentence_shuffle,target_shuffle,30,73158.15841879937,12320.255174563366,0.16840575871299465,16634.432865477982,0.008959169185337857,0.9955267766905096,0.001978348104577112,0.004473223309490404,1.5250476159472461,0.9350598873767233,0.20304567466839352,0.8055750711471703,191802585.88063887,66736.05971796699,11425.702828601998,0.17120733343994413,15610.72077262348,0.010854363658554638,0.9945853965916612,0.0022334870142157364,0.0054146034083387695,1.7285022757521469,1.1423826428954262,0.24806523901576832,0.75368678632952,162002935.73738912,-6422.098700832386,0.9122162334367604,-894.5523459613687,0.9273917355374035,0.002801574726949474,1.016635860598493,-1023.7120928545028,0.9384582509585254,0.001895194473216781,1.211536854902442,-0.0009413800988483656,0.9990543899753487,0.0002551389096386242,1.1289656294154544,0.0009413800988483656,1.2104478208455818,0.20345465980490074,1.1334087261776389,0.20732275551870294,1.2217213659962656,0.04501956434737481,1.221721365991555,-0.05188828481765029,0.9355885172257193,-29799650.14324975,0.8446337414773206
target_sentence_shuffle,target_shuffle,31,74551.51294554566,12944.418255386814,0.17363052396859804,17487.408966574232,0.009288130040320652,0.9953614462273612,0.002048886293959426,0.004638553772638776,1.5158877958424883,0.925459877584917,0.20096105902899417,0.808278000621534,208943753.20184308,65515.30369408972,11484.39782886137,0.1752933617233221,15723.436404605158,0.01209335842647658,0.9939661420115599,0.002460467544316218,0.006033857988440139,1.8176853456046373,1.2116393822857694,0.26310414889168715,0.733617799139243,160427758.7209921,-9036.20925145594,0.8787924095107739,-1460.0204265254433,0.8872084942158094,0.0016628377547240614,1.0095768745938658,-1763.9725619690744,0.8991289924458926,0.0028052283861559283,1.3020229446267595,-0.0013953042158013629,0.9985981934280371,0.000411581250356792,1.200880473635528,0.0013953042158013629,1.3008058724533869,0.301797549762149,1.199089636177999,0.2861795047008524,1.309229510247768,0.062143089862692985,1.3092295102426679,-0.07466020148229102,0.907630541192773,-48515994.480850995,0.7678035656132598
target_sentence_shuffle,target_shuffle,32,75473.81731896098,13465.942981591174,0.1784187346014653,18165.740872644903,0.011786435626172516,0.9941116065781951,0.003140434787839375,0.005888393421804916,1.6513179622991028,1.047271195022397,0.22741205052722563,0.7723059070967645,218766360.72390014,66255.61774408811,11716.188430961056,0.17683313249322882,16103.313732958764,0.015444172604766694,0.9922925617471033,0.0038650210934983837,0.007707438252896659,2.144479876870639,1.41137808820854,0.30647685779406497,0.6695089628372384,161524190.12232935,-9218.199574872866,0.8778622851959945,-1749.7545506301176,0.8700607485846221,-0.0015856021082364669,0.991113029061834,-2062.4271396861386,0.8864661147516494,0.003657736978594178,1.3103344465871947,-0.0018190448310917429,0.9981701804706303,0.0007245863056590087,1.2307280212389946,0.0018190448310917429,1.30892039635919,0.493161914571536,1.2986474596834252,0.3641068931861431,1.3476720212638031,0.07906480726683934,1.347672021259164,-0.10279694425952612,0.8668960792403816,-57242170.601570785,0.7383410757844312
target_sentence_shuffle,target_shuffle,33,76598.26816503696,14347.210328492272,0.18730463066841258,19301.26451744043,0.013966409850157587,0.9930186926531823,0.003994928942768646,0.006981307346817678,1.7324121981660354,1.1061129713679019,0.24018937991334466,0.7525145425522216,241903353.8467415,67526.58469203881,12302.211465733788,0.1821832323053084,16859.990192466837,0.01793260733348079,0.9910481735008098,0.004788185871509639,0.00895182649919024,2.359598523146862,1.5114249788347163,0.3282017640593282,0.6338767524437948,172299601.6377969,-9071.68347299815,0.8815680342347624,-2044.9988627584844,0.857463659071248,-0.005121398363104185,0.9726573852135919,-2441.274324973594,0.8735173893519939,0.003966197483323204,1.2839811751618093,-0.001970519152372563,0.9980156273311375,0.000793256928740993,1.1985659667309796,0.001970519152372563,1.282256467621145,0.6271863249808265,1.3620306562395577,0.4053120074668144,1.3664291242911732,0.08801238414598356,1.3664291242867197,-0.11863779010842679,0.8423448539520602,-69603752.20894459,0.7122662786517535
target_sentence_shuffle,target_shuffle,34,80144.93996049016,15313.287752326118,0.19106992605990172,20567.487395907887,0.015508112808199666,0.9922475219498488,0.004315414318862926,0.007752478050151224,1.8412372675096649,1.1817244810278231,0.2566082106201838,0.7277060689557495,268572965.34081614,70868.80960690364,13235.524399414298,0.18676092448609394,18146.087307127887,0.02011142143065196,0.9899574898275315,0.005435050986810916,0.010042510172468488,2.564306517857121,1.592277636206008,0.3457586955311113,0.6032690517421274,196092559.32215285,-9276.130353586515,0.884258065971982,-2077.7633529118193,0.8643163123088179,-0.004309001573807786,0.9774480387173314,-2421.4000887799994,0.882270496042129,0.004603308622452293,1.2968322888856945,-0.002290032122317265,0.9976920757445533,0.0011196366679479906,1.259450561165018,0.002290032122317265,1.2953935639943153,0.7230692503474561,1.3927083505777822,0.4105531551781849,1.3474186764919625,0.08915048491092753,1.3474186764878517,-0.1244370172136221,0.8290009902033428,-72480406.01866329,0.7301276920158868
target_sentence_shuffle,target_shuffle,35,90122.73462391442,16449.70294809569,0.18252556379631535,22128.7477675674,0.01610879843214651,0.9919545020057463,0.004903043314841921,0.008045497994253692,2.0141748082206568,1.2787192591096617,0.27767035906737025,0.6919667013713278,304593031.0295461,78645.59500616677,13997.630598255555,0.17798365689976622,19341.370444546974,0.02096593983829154,0.9895393414306197,0.00592090967570498,0.010460658569380277,3.0663035415271174,1.7406368307341256,0.3779744852926976,0.5387677815703618,218066601.53518003,-11477.139617747656,0.8726498961039942,-2452.0723498401367,0.8509351592805509,-0.004541906896549125,0.9751163245133561,-2787.377323020428,0.8740381809084699,0.00485714140614503,1.301521024383213,-0.0024151605751265848,0.9975652506528871,0.0010178663608630591,1.2075988920135161,0.0024151605751265848,1.3001878287150612,1.0521287333064606,1.5223621748275165,0.4619175716244639,1.3612345464670044,0.10030412622532736,1.3612345464631668,-0.153198919800966,0.778603624281143,-86526429.49436605,0.7159277439739821
target_sentence_shuffle,target_shuffle,36,91736.49320278304,17867.90541006457,0.1947742363616152,24053.19704755768,0.01831360903671478,0.9908451951957332,0.0055502806499477765,0.00915480480426678,2.041087676932328,1.2964904296261497,0.2815293197135065,0.6866530399825651,359175324.12573063,79154.14807142023,14804.579299825446,0.18703478794904566,20448.27951734804,0.02418687046956003,0.987923997025889,0.006920321153039191,0.012076002974111044,3.3032383514007,1.8113736392455833,0.39333478809468414,0.5133539674719346,240622570.41752964,-12582.345131362803,0.862842531994878,-3063.3261102391243,0.8285570669904249,-0.007739448412569544,0.9602645167137975,-3604.917530209641,0.8501273022840979,0.00587326143284525,1.3207047512999728,-0.0029211981698442635,0.9970518117411225,0.0013700405030914143,1.2468416622963856,0.0029211981698442635,1.3190890719115813,1.262150674468372,1.6183716107500656,0.5148832096194336,1.397136143740379,0.11180546838117766,1.3971361437364942,-0.17329907251063048,0.7476177014875252,-118552753.70820099,0.6699306835825359
target_sentence_shuffle,target_shuffle,37,101708.18454641366,21063.80114207675,0.20710035515838418,28347.616630346245,0.018002195317314736,0.9909902918295382,0.005690011013734071,0.009009708170461761,1.8137829119014388,1.1422158071463269,0.24802901109315928,0.7325595217952295,511511760.7068829,83853.19324130437,16534.10036368589,0.19717913802168158,22789.583589125006,0.0254154831602464,0.9872998692872741,0.007654146599323616,0.01270013071272591,2.99995075426116,1.7233243716911961,0.3742151325774375,0.5459939918332881,301150722.0466877,-17854.991305109288,0.8244488249914508,-4529.700778390859,0.7849533069630821,-0.009921217136702604,0.952094639673277,-5558.033041221239,0.803932968556117,0.007413287842931663,1.4117991006568889,-0.003690422542264149,0.9962760255335628,0.0019641355855895444,1.34519011993184,0.003690422542264149,1.4096051138430385,1.186167842359721,1.6539745382839528,0.5811085645448693,1.5087554916572046,0.1261861214842782,1.5087554916524428,-0.18656552996194142,0.7453237253602487,-210361038.66019517,0.5887464280987654
target_sentence_shuffle,target_shuffle,38,108655.80482793695,22432.803451411244,0.20645747815254736,30303.11191122568,0.01865477623991164,0.9906610877907748,0.0065078490492006405,0.009338912209225225,1.8300074581805115,1.1445513550918245,0.24853616888563435,0.7287304511040782,586428771.5303656,88757.20245842366,17655.92899880392,0.1989239014949175,24377.286831312435,0.027014643931115228,0.9864955581061143,0.009077597285488589,0.013504441893885666,3.09072233571546,1.7324334773804881,0.37619314974540397,0.5343291766699192,345704982.6019078,-19898.60236951329,0.8168657219830645,-4776.874452607324,0.7870585162057927,-0.0075335766576298535,0.9635102747257865,-5925.825079913244,0.8044482989973699,0.008359867691203587,1.4481355113694492,-0.004165529684660441,0.995795202075671,0.0025697482362879486,1.394869059725459,0.004165529684660441,1.4460401372120812,1.2607148775349484,1.6889124259563004,0.5878821222886637,1.5136354255069537,0.12765698085976962,1.513635425502186,-0.194401274434159,0.7332329476003637,-240723788.9284578,0.5895089043802262
target_sentence_shuffle,target_shuffle,39,116313.8348884082,23961.728851925778,0.2060092754650788,32349.584680997603,0.019646501662224043,0.9901630004825912,0.007271525226725458,0.009836999517408795,1.882192546427708,1.1744107748692534,0.2550200595067194,0.7173733210361416,665763471.9992033,94736.9610554353,18825.34770043192,0.19871175400503163,25992.609696146286,0.028332588228183537,0.9858358153829688,0.010065482050353845,0.014164184617031172,3.2998454898559517,1.7739904860919804,0.3852171395293072,0.5100587517379379,392276973.166767,-21576.873832972895,0.8144943475238883,-5136.381151493857,0.7856422972134145,-0.007297521460047168,0.9645767335255311,-6356.974984851317,0.8034912952503699,0.008686086565959494,1.4421187402141336,-0.004327185099622377,0.9956298254948842,0.002793956823628387,1.3842325695268667,0.004327185099622377,1.4398887171362116,1.4176529434282437,1.7531923054934593,0.599579711222727,1.5105366231742614,0.13019708002258779,1.5105366231696247,-0.2073145692982037,0.7110088105876604,-273486498.8324363,0.5892137217874225
target_sentence_shuffle,target_shuffle,40,127058.24630367919,26035.86427318182,0.20491282565756544,35110.53820245781,0.02082335797621387,0.9895738013275264,0.007746915193868699,0.01042619867247363,1.9878287141266346,1.2251492330290406,0.26603777570625675,0.6945358686573413,775371873.2419566,103511.37857924531,20823.371155338442,0.20116987563252936,28706.52799585683,0.02965961887230817,0.9851655428023156,0.010691081192889902,0.014834457197684392,3.3215125676572925,1.7703010852289864,0.38441599631114354,0.5063056057357924,478842450.43902427,-23546.867724433876,0.814676588025975,-5212.49311784338,0.7997956563626545,-0.003742950025036079,0.9817339397179914,-6404.010206600975,0.8176043280888049,0.008836260896094298,1.4243437059845703,-0.004408258525210762,0.9955452958432282,0.002944165999021203,1.380043659180795,0.004408258525210762,1.4228059201889436,1.3336838535306579,1.6709249363645244,0.5451518521999459,1.4449677129133693,0.11837822060488679,1.4449677129091174,-0.18823026292154887,0.7289841008698951,-296529422.8029323,0.6175648962308958
target_sentence_shuffle,target_shuffle,41,143482.75233594328,26161.262152867446,0.18233036185154008,35642.719664124386,0.018836619874875025,0.9905968987359285,0.006129309661915781,0.009403101264071512,2.397804291882915,1.4000949527109758,0.30402675605148555,0.6180611782254783,776207090.1034845,118564.09399579311,21548.887741843915,0.18174885005749306,29850.037837508124,0.026436830094040888,0.9868057653608812,0.008407213215632607,0.01319423463911884,4.122034975753596,1.9014498773652169,0.41289459467766426,0.41824055120686277,512016531.2839089,-24918.65834015017,0.8263299390730471,-4612.374411023531,0.82369449975035,-0.0005815117940470294,0.9968106694401379,-5792.681826616263,0.8374792417300637,0.007600210219165862,1.4034805749783072,-0.0037911333750473286,0.996172879825405,0.0022779035537168263,1.3716411273032665,0.0037911333750473286,1.40317904350661,1.7242306838706813,1.719087329064284,0.501354924654241,1.3580863738435163,0.10886783862617871,1.3580863738400195,-0.19982062701861558,0.6766976570296823,-264190558.8195756,0.6596390806165484
target_sentence_shuffle,target_shuffle,42,157374.94410916284,30195.43839823717,0.19186941459557982,41083.346264654145,0.01948316172922583,0.9902628546188756,0.007145846265843122,0.009737145381124357,2.166725284555374,1.3125504400482346,0.2850167066663166,0.6595723364532158,1042107911.3389014,126243.30325516596,24635.99090931801,0.1951469129378147,34096.36510034177,0.02850554189599947,0.9857509643511645,0.010422476615483242,0.014249035648835506,3.4554043561830077,1.7785534694906204,0.38620797878483,0.487782395247711,680136287.4870394,-31131.640853996883,0.802181719394909,-5559.447488919159,0.8158845248213478,0.003277498342234869,1.017081921827541,-6986.981164312376,0.8299315464883738,0.00902238016677364,1.4630860376104398,-0.004511890267711149,0.9954437448121357,0.0032766303496401207,1.4585363617243985,0.004511890267711149,1.4633688919746608,1.2886790716276337,1.5947588652847997,0.4660030294423858,1.3550362829666993,0.10119127211851336,1.3550362829629776,-0.17178994120550478,0.7395434409362474,-361971623.85186195,0.6526543749324383
