condition,condition_family,layer,centroid_norm_base,abs_disp_l2_mean_base,rel_disp_l2_mean_base,pairwise_l2_mean_base,pairwise_cosine_distance_mean_base,cos_to_centroid_mean_base,cos_to_centroid_std_base,angular_disp_to_centroid_base,effective_rank_pr_base,spectral_entropy_base,spectral_entropy_norm_base,top1_pc_variance_share_base,cov_trace_base,centroid_norm_instruct,abs_disp_l2_mean_instruct,rel_disp_l2_mean_instruct,pairwise_l2_mean_instruct,pairwise_cosine_distance_mean_instruct,cos_to_centroid_mean_instruct,cos_to_centroid_std_instruct,angular_disp_to_centroid_instruct,effective_rank_pr_instruct,spectral_entropy_instruct,spectral_entropy_norm_instruct,top1_pc_variance_share_instruct,cov_trace_instruct,centroid_norm_instruct_minus_base,centroid_norm_instruct_over_base,abs_disp_l2_mean_instruct_minus_base,abs_disp_l2_mean_instruct_over_base,rel_disp_l2_mean_instruct_minus_base,rel_disp_l2_mean_instruct_over_base,pairwise_l2_mean_instruct_minus_base,pairwise_l2_mean_instruct_over_base,pairwise_cosine_distance_mean_instruct_minus_base,pairwise_cosine_distance_mean_instruct_over_base,cos_to_centroid_mean_instruct_minus_base,cos_to_centroid_mean_instruct_over_base,cos_to_centroid_std_instruct_minus_base,cos_to_centroid_std_instruct_over_base,angular_disp_to_centroid_instruct_minus_base,angular_disp_to_centroid_instruct_over_base,effective_rank_pr_instruct_minus_base,effective_rank_pr_instruct_over_base,spectral_entropy_instruct_minus_base,spectral_entropy_instruct_over_base,spectral_entropy_norm_instruct_minus_base,spectral_entropy_norm_instruct_over_base,top1_pc_variance_share_instruct_minus_base,top1_pc_variance_share_instruct_over_base,cov_trace_instruct_minus_base,cov_trace_instruct_over_base
target_word_shuffle,target_shuffle,10,3473.457335557905,1179.6924767179316,0.3396306223892195,1609.5331551446352,0.0388387219259021,0.9816609889218606,0.0032301071570819,0.0183390110781394,1.5179978038963733,0.7800448037158139,0.3387691538910831,0.8057139474873005,1701858.3778692004,3114.3014652027587,912.6983450434798,0.2930667937068378,1267.8739083209966,0.0397960547393511,0.9815301009115516,0.0047489176808138,0.0184698990884483,1.910699077938642,1.0461951559705924,0.4543567832319401,0.7091123983686197,986618.7843440912,-359.15587035514636,0.8965998900638692,-266.99413167445186,0.7736748034392257,-0.04656382868238168,0.8628986151022565,-341.65924682363857,0.7877277360012275,0.0009573328134490008,1.0246489267656846,-0.00013088801030902708,0.999866666789466,0.0015188105237319005,1.4702043766355415,0.0001308880103088987,1.0071371356254746,0.3927012740422686,1.2586968657220914,0.26615035225477857,1.3411988016401188,0.11558762934085703,1.3411988016378793,-0.0966015491186808,0.8801044099821996,-715239.5935251092,0.5797302508681011
target_word_shuffle,target_shuffle,11,6448.707700431629,1307.3965405563115,0.2027377579028437,1877.6656774008836,0.0136747609606095,0.9937682473014108,0.0024632010882557,0.0062317526985891,1.4702520061609432,0.7508223024434612,0.3260779828410896,0.8195896306515053,2423135.5932597374,5939.084086417658,1286.512704444194,0.2166180316231545,1790.0087551358158,0.0138095554008231,0.9936950453853196,0.0024672109889307,0.0063049546146803,1.445981823753309,0.731939591782614,0.3178773257977079,0.8272091245367669,2150796.277013721,-509.62361401397084,0.9209727533502781,-20.88383611211748,0.984026394850921,0.013880273720310782,1.068464176889507,-87.6569222650678,0.9533160118331577,0.00013479444021360053,1.0098571696859653,-7.32019160911701e-05,0.9999263390460604,4.00990067499999e-06,1.0016279221751285,7.320191609120046e-05,1.01174660141697,-0.024270182407634122,0.9834925017568988,-0.018882710660847124,0.9748506263061574,-0.008200657043381687,0.974850626304466,0.007619493885261619,1.0092967182591066,-272339.3162460164,0.8876087178102773
target_word_shuffle,target_shuffle,12,7055.973243273349,1334.6330874120106,0.1891493974533353,1965.921762563731,0.0136479030433041,0.9937990096624324,0.0026185779976368,0.0062009903375676,1.5277291236626074,0.8049370807115477,0.3495797324323376,0.8028295846525217,2754024.8764013685,6118.916967183521,1166.183376588196,0.1905865666820739,1698.0004580081218,0.015266856022667,0.9930670924606096,0.003126432469568,0.0069329075393904,1.784639840420088,0.9979373664121026,0.4333986915178396,0.7375067572400067,1778638.0836061034,-937.0562760898283,0.8671967361861597,-168.44971082381448,0.8737857524943755,0.0014371692287385995,1.007598064001687,-267.92130455560914,0.8637172090682705,0.0016189529793629014,1.1186228370107425,-0.0007319172018227516,0.9992635158661805,0.0005078544719312001,1.1939428465356323,0.0007319172018228001,1.1180323078832388,0.2569107167574807,1.1681650973180309,0.19300028570055494,1.2397706483203719,0.08381895908550202,1.2397706483183653,-0.06532282741251505,0.9186342548129857,-975386.7927952651,0.6458322504080702
target_word_shuffle,target_shuffle,13,7790.886975902579,1404.300466199774,0.1802491129114454,2118.7963250161874,0.0133418191430792,0.9939530963148931,0.0032077614405008,0.0060469036851067,1.6376155261374628,0.8936800558099788,0.3881203168252639,0.7728680852556306,2944015.594459621,6838.070318747427,1351.970506456199,0.19771228481661,2005.766489330664,0.0150647799132239,0.9931651542139224,0.0034215864185147,0.0068348457860775,1.7114082320035315,0.9582240728460504,0.4161514272638992,0.7551040168177123,2427741.278957208,-952.8166571551519,0.8777011320916039,-52.329959743575046,0.9627359236836346,0.01746317190516458,1.096883538687079,-113.0298356855235,0.946653751306341,0.0017229607701446988,1.1291398684495966,-0.0007879421009707732,0.9992072643016141,0.00021382497801389995,1.0666586281160169,0.0007879421009708001,1.1303050521180231,0.07379270586606879,1.0450610687839983,0.0645440170360716,1.07222273409302,0.02803111043863532,1.0722227340914572,-0.017764068437918223,0.9770153939879408,-516274.3155024126,0.8246360119579544
target_word_shuffle,target_shuffle,14,13637.78828646647,1528.430222172488,0.1120731741883127,2360.410818083831,0.0052971657344079,0.9976093269457744,0.0010548232940139,0.0023906730542255,1.651977521809418,0.917529658611541,0.3984780677175666,0.7695012954709363,3627554.330577264,12156.767126039407,1507.1719168892198,0.1239780199178863,2263.401752675348,0.005879991576443,0.997346177955033,0.0011892785721233,0.002653822044967,1.73063774021327,0.9866774899278508,0.4285085892938168,0.7509485643746984,3042760.2049217788,-1481.0211604270626,0.8914031271553934,-21.2583052832681,0.9860914126305009,0.011904845729573607,1.1062238650300389,-97.00906540848337,0.9589016180296802,0.0005828258420351,1.1100259780696138,-0.00026314899074142417,0.9997362203974708,0.0001344552781094,1.1274671101263727,0.00026314899074150007,1.1100731817620617,0.07866021840385207,1.0476157922031817,0.06914783131630975,1.0753630475769829,0.03003052157625019,1.0753630475754563,-0.018552731096237896,0.9758899287026418,-584794.1256554853,0.838791077303472
target_word_shuffle,target_shuffle,15,18421.520110834168,1890.005552543549,0.1025976977563316,2917.498626499181,0.0033171423398957,0.9985040009443462,0.0007301337751961,0.0014959990556537,1.4786101637751006,0.7765684888455389,0.3372594095255645,0.817395953916814,5346644.284820228,16697.61018084692,1875.8135681159529,0.1123402419747236,2815.630340745833,0.0037382970727898,0.9983133962897274,0.0009042223505951,0.0016866037102726,1.4795460544274814,0.7888400533851241,0.3425888822894259,0.8176260745343168,4867591.418338508,-1723.9099299872469,0.906418692940906,-14.191984427596026,0.9924910355906111,0.009742544218392005,1.0949587020991005,-101.86828575334766,0.9650836902447546,0.0004211547328941,1.1269631172295065,-0.00019060465461884224,0.9998091097727817,0.00017408857539900002,1.2384338049747246,0.00019060465461889992,1.1274096081619533,0.0009358906523808663,1.0006329529407472,0.012271564539585222,1.015802295244831,0.00532947276386142,1.015802295243127,0.00023012061750282697,1.0002815289400442,-479052.86648171954,0.9104012085034704
target_word_shuffle,target_shuffle,16,23065.95831555768,2203.8572260671904,0.0955458774318827,3280.8428270967684,0.0025958099705921,0.9988290128481332,0.0006088619100754,0.0011709871518668,1.4001389994249265,0.711912077324451,0.3091794867822902,0.841904167629475,6741510.730969448,20785.63836580822,2082.117520717257,0.1001709682461463,3118.7211689912147,0.0029935215220721,0.998649189756501,0.0007261265000903,0.001350810243499,1.410459330715801,0.7321964216955092,0.317988865611666,0.8390189988691348,6129146.393361828,-2280.3199497494606,0.9011391628063675,-121.7397053499335,0.944760620647291,0.004625090814263599,1.0484070159543257,-162.1216581055537,0.9505853627712435,0.00039771155147999993,1.1532128910946704,-0.0001798230916322252,0.9998199660899725,0.00011726459001490006,1.1925963619694684,0.00017982309163220005,1.1535653830120671,0.010320331290874618,1.00737093338169,0.020284344371058194,1.0284927661941956,0.008809378829375825,1.0284927661923138,-0.0028851687603401732,0.9965730437355353,-612364.3376076194,0.9091651171310143
target_word_shuffle,target_shuffle,17,26216.323367191824,2440.7282906061896,0.0930995645888552,3778.179415429213,0.0022912890684718,0.9989670721621068,0.000380538207058,0.0010329278378933,1.382706100880791,0.6974988821531684,0.3029199156528075,0.8475380106566951,9173218.707918469,24026.084178669167,2206.912983817957,0.0918548760341603,3373.200076802229,0.0026455368655075,0.9988073818023472,0.0004741156620938,0.0011926181976529,1.4909885145857462,0.8134085171992739,0.3532588305527509,0.8147501624296248,7322634.369322706,-2190.239188522657,0.9164551353046091,-233.81530678823265,0.9042026481652482,-0.001244688554694895,0.9866305652321973,-404.9793386269839,0.8928109827253987,0.00035424779703569984,1.1546063308883863,-0.0001596903597596011,0.9998401445200653,9.357745503579996e-05,1.2459081691516698,0.00015969035975960002,1.154599723956221,0.10828241370495517,1.0783119519288302,0.11590963504610552,1.166178954562806,0.05033891489994341,1.1661789545606283,-0.03278784822707026,0.9613140085568237,-1850584.3385957628,0.7982622678560679
target_word_shuffle,target_shuffle,18,30941.486210435258,3038.943371654307,0.0982158177854236,4609.672117412739,0.0022377308778483,0.9989904847567332,0.0004406012244798,0.0010095152432667,1.3000885854507176,0.6072920552620275,0.2637435885039831,0.8753738522258754,13936605.924675152,29402.82254722007,2641.009406369881,0.0898216285912176,4013.282975109352,0.0024479709049366,0.9988959345633504,0.0005168487083815,0.0011040654366496,1.4071972544826588,0.7385556472230301,0.3207506421674467,0.8402828971269676,10507374.425137503,-1538.6636632151894,0.9502718242830798,-397.933965284426,0.8690551561453401,-0.008394189194205995,0.9145332250507786,-596.389142303387,0.8706222206020757,0.0002102400270882999,1.093952328260539,-9.455019338289183e-05,0.9999053542592993,7.624748390170006e-05,1.1730532701507335,9.455019338289986e-05,1.0936590040812906,0.10710866903194116,1.0823856698916605,0.13126359196100268,1.2161457421061608,0.05700705366346359,1.2161457421035529,-0.035090955098907806,0.9599131787971055,-3429231.4995376486,0.7539406999041209
target_word_shuffle,target_shuffle,19,36153.87552001029,2886.172496515341,0.0798302382525468,4203.165497149898,0.0019248864939412,0.9991324416650168,0.0003245240955724,0.000867558334983,1.4863818945100955,0.8237355091832099,0.3577437861860335,0.8165990647489173,10895949.837894836,36470.6584637015,3764.7071489670416,0.1032256424082383,5422.082937946599,0.0020328169578266,0.999082324912706,0.0004268772258764,0.0009176750872939,1.230116174291176,0.5113081008696059,0.2220582867601011,0.9006676968317351,20840114.855033416,316.78294369120704,1.0087620743042023,878.5346524517004,1.304394367804561,0.023395404155691496,1.2930644410753973,1218.9174407967002,1.2899998683428544,0.00010793046388539993,1.0560710790839107,-5.0116752310813695e-05,0.9999498397297287,0.00010235313030399997,1.3153945435332732,5.01167523109e-05,1.0577675866074348,-0.2562657202189196,0.8275909299176365,-0.31242740831360405,0.6207187806872404,-0.1356854994259324,0.6207187806862589,0.08406863208281778,1.1029497040969105,9944165.01713858,1.9126478338358295
target_word_shuffle,target_shuffle,20,38280.58911485809,3355.614283649743,0.0876583762486379,5152.491686705445,0.0019131214998847,0.999137446037916,0.0003341507868336,0.0008625539620839,1.3192485100569804,0.6321456012752826,0.2745373463932684,0.8687602117376667,18219516.74644797,39851.430602564746,4532.572505536481,0.1137367576772708,6841.813348441413,0.0020181608685359,0.9990883378507804,0.0004494584119736,0.0009116621492195,1.1681124416675113,0.4063979691352223,0.176496395452115,0.924666370616169,33931514.04481986,1570.8414877066534,1.041034935042234,1176.958221886738,1.350743000356589,0.026078381428632905,1.297500165339198,1689.3216617359676,1.32786499512358,0.00010503936865119998,1.054904702917523,-4.910818713554921e-05,0.9999508494168343,0.00011530762514000003,1.3450766191143047,4.910818713559995e-05,1.056933465310417,-0.15113606838946914,0.8854377569971053,-0.22574763214006033,0.6428866519275263,-0.09804095094115337,0.6428866519262015,0.055906158878502255,1.0643516566736133,15711997.298371892,1.8623717915808642
target_word_shuffle,target_shuffle,21,41787.14284385573,3117.2432843290508,0.0745981436437787,4760.209327729591,0.001836854825792,0.999172357877904,0.0003330070935384,0.0008276421220958,1.5016425939261475,0.8306972971021179,0.3607672522633959,0.8118812929729096,14143387.356924184,43666.52043942107,4420.848338757214,0.1012411406787104,6655.235576570018,0.0020089306667916,0.9990932769124996,0.0004261971851134,0.0009067230875003,1.2253184483904145,0.5000636107660851,0.2171748667563262,0.9024047016773936,31454216.01576257,1879.37759556534,1.0449750202493606,1303.6050544281634,1.4181916313627563,0.026642997034931698,1.3571536198112417,1895.026248840427,1.398097251270307,0.0001720758409996001,1.0936796079307607,-7.908096540443221e-05,0.9999208535286421,9.319009157499996e-05,1.2798441597893764,7.908096540449998e-05,1.0955497094670548,-0.27632414553573303,0.8159854104736862,-0.33063368633603285,0.6019805439477794,-0.1435923855070697,0.6019805439468353,0.09052340870448405,1.111498330466389,17310828.658838388,2.223952100156793
target_word_shuffle,target_shuffle,22,46705.31868374095,5195.421447339684,0.1112383256074069,7373.454285312076,0.0019007849915299,0.9991421458076456,0.0003915972942652,0.0008578541923542,1.2033889467021053,0.4680781023892623,0.2032837369674019,0.910788372549992,35982392.67250546,50058.082108070135,6473.124535183344,0.1293122761117485,8939.166229483153,0.0020793012761242,0.9990596433221576,0.0004769807284862,0.0009403566778425,1.1427336874321457,0.3626867020308882,0.1575128333517036,0.9350673034727044,60168043.4706153,3352.763424329183,1.0717854736637595,1277.70308784366,1.245928670232885,0.0180739505043416,1.1624795267682062,1565.7119441710774,1.212344429569459,0.00017851628459429982,1.0939171364966949,-8.250248548802297e-05,0.9999174266776413,8.538343422100005e-05,1.2180388737444576,8.250248548829998e-05,1.0961730852718878,-0.06065525926995963,0.9495962968272765,-0.10539140035837408,0.7748422756347968,-0.0457709036156983,0.7748422756326402,0.024278930922712383,1.026657049709265,24185650.798109837,1.672152377920948
target_word_shuffle,target_shuffle,23,54373.264100863445,7052.196099125698,0.1296997010524095,9702.026945492064,0.0020537038098179,0.9990716624748656,0.0004250329749566,0.0009283375251343,1.1542708906063954,0.3828906353988106,0.1662872901261333,0.9302840361386427,64947206.33675136,57497.60629097351,8267.156185093158,0.1437826149362849,11262.692923014962,0.002301306437956,0.9989581380125564,0.0005085530481927,0.0010418619874437,1.1306366580672065,0.3379449458180626,0.146767625155878,0.940099828908242,96520286.12425286,3124.3421901100664,1.0574610011331,1214.9600859674592,1.1722810978154852,0.01408291388387542,1.1085809278548464,1560.6659775228982,1.1608597859283458,0.0002476026281381001,1.1205639420026643,-0.00011352446230916691,0.9998863700497441,8.352007323609998e-05,1.196502570296165,0.00011352446230940001,1.122287915885646,-0.02363423253918895,0.9795245355899495,-0.04494568958074796,0.882614811054817,-0.019519664970255313,0.8826148110518143,0.009815792769599208,1.0105513933242705,31573079.7875015,1.4861345324661854
target_word_shuffle,target_shuffle,24,59336.43558121839,9256.876986270538,0.156006623849185,12458.559504962574,0.0025174922476166,0.998858473098951,0.00059102288584,0.0011415269010489,1.116314081319308,0.3131425001227776,0.1359960598527106,0.9462176807953352,105151660.29388104,59515.2842632262,8680.63740493213,0.1458555984802007,12047.422624635896,0.003045047831279,0.9986205972691032,0.0007231373552555,0.0013794027308968,1.1653380403289628,0.4045509591491137,0.1756942492071279,0.9258331569515036,98285702.35166466,178.84868200781057,1.0030141460344886,-576.2395813384082,0.9377501092222499,-0.010151025368984323,0.934932087372569,-411.1368803266778,0.9669996454916868,0.0005275555836624,1.2095559908684126,-0.0002378758298478001,0.9997618523171661,0.00013211446941550008,1.2235352832474418,0.00023787582984790005,1.208383900914593,0.04902395900965484,1.0439159192103644,0.0914084590263361,1.291906908162273,0.039698189354417296,1.2919069081568995,-0.020384523843831603,0.9784568347658902,-6865957.942216381,0.9347042364996692
target_word_shuffle,target_shuffle,25,63190.47660731485,9855.06895641395,0.1559581361865079,13308.063807233322,0.002777183447636,0.9987391522003812,0.0006480353214426,0.0012608477996188,1.1202206791938227,0.3205645467669659,0.1392194137547102,0.9445447375673228,121383017.12455098,62223.47197709433,8324.963513592642,0.1337913692224892,11768.58195261031,0.003480526324341,0.9984237446620768,0.0007751172362299,0.0015762553379232,1.2226838036345835,0.4960646414948567,0.2154381364685311,0.9033821489470344,96735416.32303376,-967.0046302205228,0.9846969878668619,-1530.1054428213083,0.8447392453986357,-0.022166766964018703,0.8578671975255738,-1539.4818546230126,0.8843196217780185,0.0007033428767050003,1.2532576218724203,-0.00031540753830439083,0.9996841942777459,0.00012708191478729997,1.1961033749029264,0.00031540753830439994,1.2501551235205421,0.10246312444076078,1.091466910353242,0.1755000947278908,1.5474719412871412,0.07621872271382091,1.5474719412808526,-0.04116258862028843,0.9564207104395508,-24647600.80151722,0.7969435808616757
target_word_shuffle,target_shuffle,26,63495.40265244348,9430.360656484894,0.1485203693896409,13021.490482954689,0.0034864538387288,0.9984178201984024,0.0007855776914488,0.0015821798015975,1.1712631125513555,0.4142295649938923,0.1798976143180318,0.9234322104702288,117931914.25816312,63785.16099371838,8556.311923179286,0.1341426718985928,12153.235954286827,0.004118812741057,0.9981341192339755,0.0009354663733633,0.0018658807660244,1.264789600522438,0.5565070973431955,0.2416879615161455,0.8877997068340033,105202419.4738749,289.7583412749009,1.0045634538749357,-874.048733305608,0.9073154500507294,-0.014377697491048086,0.9031937669490195,-868.2545286678615,0.9333214174057555,0.0006323589023282,1.1813759568884437,-0.00028370096442686954,0.9997158494573242,0.00014988868191450006,1.1908005819860639,0.0002837009644269001,1.1793101915225703,0.09352648797108243,1.0798509634323532,0.14227753234930318,1.3434750784871128,0.06179034719811369,1.3434750784828875,-0.0356325036362255,0.961412973000972,-12729494.784288228,0.8920606447850726
target_word_shuffle,target_shuffle,27,65680.45259203581,11340.148848434808,0.1726563749320125,15822.223985325838,0.0049349608794412,0.9977527626278704,0.0011775669557058,0.0022472373721296,1.174883052972277,0.4183093371224308,0.1816694368408787,0.9219522928952114,173699740.9807883,64742.686406484376,9987.840968156706,0.1542697951309657,14436.711787919156,0.0057371369380352,0.997394207740146,0.0013759236405854,0.0026057922598539,1.2694732731410343,0.5610860333528171,0.2436765681581123,0.8860737118503375,146800166.95225534,-937.766185551438,0.9857222940990339,-1352.307880278102,0.880750429438609,-0.0183865798010468,0.8935076691539454,-1385.5121974066824,0.9124325253711701,0.0008021760585940002,1.1625496284627657,-0.0003585548877244049,0.9996406375385224,0.0001983566848796001,1.1684462040566217,0.00035855488772429996,1.159553632834506,0.0945902201687574,1.0805103281797943,0.14277669623038636,1.3413184539728722,0.06200713131723362,1.3413184539686955,-0.03587858104487396,0.9610841240676724,-26899574.028532952,0.8451375121422425
target_word_shuffle,target_shuffle,28,67276.31444853985,9787.881903339254,0.1454877839782094,14013.237935953151,0.0063956861632842,0.9970998765832488,0.0013548897758358,0.0029001234167511,1.387986842276517,0.7054506338566152,0.3063733175390792,0.8458543961004334,130147826.27601604,63959.37815415252,9021.65544609762,0.1410528949226798,13185.67832745575,0.0077173781032681,0.9965051543058404,0.0016149102703905,0.0034948456941596,1.5866015903829729,0.8900752759335625,0.3865547808164604,0.7875910148449848,114275164.5285497,-3316.936294387335,0.9506968192063422,-766.2264572416334,0.9217168264994873,-0.004434889055529606,0.9695171035310884,-827.5596084974022,0.9409444403727585,0.0013216919399839005,1.2066536576426625,-0.0005947222774084215,0.9994035479369973,0.00026002049455469984,1.19191265444629,0.0005947222774085,1.2050679197886265,0.19861474810645596,1.1430955554157511,0.1846246420769473,1.261711639645661,0.08018146327738118,1.2617116396433317,-0.05826338125544861,0.9311188999844582,-15872661.74746634,0.8780412842715961
target_word_shuffle,target_shuffle,29,71308.10976891256,10387.74871757694,0.1456741561547544,14959.47743194226,0.0077091731125673,0.9965054308966148,0.001584865181315,0.0034945691033853,1.5109546989642024,0.8328085150265134,0.3616841425580561,0.8089637725921983,142426964.5093225,66272.03423378475,9514.340062019215,0.1435649316038183,13960.473593962914,0.009489792971305,0.9957033522525718,0.0019417318484202,0.0042966477474282,1.797363963597736,1.039612569008512,0.4514980020376603,0.7351795079322564,122008850.05457836,-5036.075535127806,0.9293758374545593,-873.4086555577251,0.9159193508329821,-0.002109224550936095,0.9855209420284479,-999.0038379793459,0.9332193358675603,0.0017806198587377005,1.230974169538884,-0.000802078644043025,0.999195108606362,0.0003568666671051998,1.2251716234840413,0.0008020786440428996,1.2295214714845326,0.28640926463353367,1.1895551632545203,0.20680405398199864,1.248321253024372,0.08981385947960419,1.2483212530224195,-0.07378426465994192,0.9087916329993115,-20418114.45474413,0.8566415107905521
target_word_shuffle,target_shuffle,30,70250.17845472206,11095.970360249252,0.1579493547820789,15965.90436587996,0.0096085650428935,0.995638018372144,0.0022544393951557,0.004361981627856,1.52650089667812,0.8480555444966613,0.3683058433223576,0.8047273128619746,162269786.92254162,65056.24631193769,9864.41339660017,0.1516289973033699,14451.12594972552,0.011626334154275,0.9947311680992104,0.0025958536964157,0.0052688319007897,1.893325103895323,1.0958666146509817,0.4759288236449184,0.7139112018035545,130299721.53945084,-5193.932142784368,0.9260652106936357,-1231.5569636490818,0.889008628928834,-0.006320357478708988,0.9599849110596931,-1514.7784161544405,0.9051241707678264,0.0020177691113814986,1.2099969247399585,-0.0009068502729336902,0.9990891767317047,0.00034141430125999997,1.151440886298467,0.0009068502729336998,1.2078986912587102,0.366824207217203,1.2403039579041346,0.24781107015432036,1.2922108955730125,0.10762298032256079,1.2922108955710274,-0.09081611105842013,0.8871467270865654,-31970065.38309078,0.8029820215493876
target_word_shuffle,target_shuffle,31,72177.48844444953,12312.546914954415,0.1705870788844448,17683.645300943852,0.0098026714048621,0.9955438609136332,0.0023597055889819,0.0044561390863666,1.435895477475044,0.76155810690462,0.3307404834773632,0.8312411700972587,198848478.27836496,62571.82494227465,10278.915849185372,0.1642738702070482,15030.740605100074,0.013662082750274,0.9938025514141684,0.0031221146228201,0.0061974485858314,1.9184176044928616,1.107293785643788,0.4808915809508593,0.7084077102889219,139305284.61350232,-9605.663502174873,0.8669160743994612,-2033.6310657690428,0.8348326240041317,-0.006313208677396598,0.9629912844534014,-2652.9046958437775,0.8499797609205506,0.0038594113454119006,1.3937101617120342,-0.001741309499464827,0.9982508962499502,0.0007624090338382,1.3230949810328025,0.0017413094994648002,1.3907664155729582,0.4825221270178175,1.3360426539297792,0.3457356787391681,1.4539846344003469,0.15015109747349614,1.45398463439786,-0.12283345980833682,0.8522288545996621,-59543193.66486263,0.7005599731997495
target_word_shuffle,target_shuffle,32,73393.29404118693,12902.559615913844,0.1758002523864533,18473.645383060742,0.0123873018389913,0.994368479691629,0.0034240884926685,0.0056315203083709,1.545120239776917,0.860989143525685,0.3739228340118118,0.79952497695798,212958422.09559745,63351.13454794678,10714.237343148332,0.1691246324095324,15732.046964664314,0.0171341917284217,0.9922258007470908,0.0044958936928718,0.0077741992529093,2.189700624472245,1.2361079676546307,0.5368348693890493,0.6556758901193258,147582227.55391607,-10042.159493240157,0.8631733372315367,-2188.322272765512,0.8303962672595238,-0.006675619976920899,0.9620272446298413,-2741.5984183964283,0.8515940756928075,0.0047468898894304015,1.3832061210541822,-0.0021426789445382344,0.9978451861766571,0.0010718052002033,1.313019129378572,0.0021426789445384,1.3804796619436783,0.6445803846953277,1.4171716660620368,0.3751188241289457,1.4356835704006987,0.16291203537723753,1.435683570398527,-0.14384908683865416,0.8200818098431534,-65376194.54168138,0.6930095842260989
target_word_shuffle,target_shuffle,33,74849.56598113573,13692.251006954108,0.1829302658936586,19523.654519145435,0.0145426739475658,0.993387191876256,0.0042008252622122,0.0066128081237438,1.6277440154258298,0.9237904960304204,0.4011971148606794,0.7773198164317819,234573083.98939627,64762.141634955886,11184.572772872649,0.1727023302582644,16355.153793888008,0.019822017537836,0.9910074603278332,0.0053489565095338,0.0089925396721668,2.4887540760184104,1.344809439883771,0.5840433189529247,0.6057203629280589,155429368.58348048,-10087.424346179847,0.8652306901990298,-2507.678234081459,0.8168542022193542,-0.010227935635394203,0.9440883355940454,-3168.500725257427,0.8377096499966076,0.0052793435902702,1.3630242696729682,-0.0023797315484228587,0.9976044269858908,0.0011481312473216,1.2733108792636783,0.002379731548423,1.3598670190533009,0.8610100605925806,1.528959131430629,0.4210189438533507,1.4557515428671728,0.18284620409224533,1.4557515428651207,-0.17159945350372308,0.7792421473413421,-79143715.4059158,0.6626052995513609
target_word_shuffle,target_shuffle,34,77941.99528391758,14373.81815470894,0.1844168615692958,20473.313175026426,0.0162324370002398,0.9926203006844712,0.0045485530170287,0.0073796993155287,1.7490165684313237,1.0077928756077152,0.4376788847778409,0.747236700503087,252652282.3553883,67759.98466232995,11939.220940898736,0.1761986960356582,17490.397759253083,0.0225008647388907,0.9897908653366144,0.0061449713902577,0.0102091346633856,2.795898011777379,1.4341129225923777,0.6228273287080149,0.5603004897614668,174850323.44487494,-10182.01062158763,0.8693642549886252,-2434.5972138102043,0.830622790158743,-0.008218165533637606,0.9554370166336172,-2982.915415773343,0.8543022621559887,0.006268427738650901,1.3861667682537215,-0.0028294353478567347,0.9971495290324983,0.0015964183732290003,1.35097279638193,0.0028294353478568995,1.383407944619053,1.0468814433460552,1.5985543317542124,0.4263200469846624,1.4230234776428257,0.18514844393017404,1.423023477640987,-0.18693621074162015,0.7498299928034682,-77801958.91051337,0.692059148703534
target_word_shuffle,target_shuffle,35,87316.14762768373,14908.125106069376,0.1707373207718423,21373.174511685203,0.0168430654807633,0.992355459064821,0.0049990637696759,0.0076445409351789,2.013560007451144,1.1552375695750994,0.5017133017537896,0.6899503208895226,268657942.6240847,74986.04545517854,12234.635109785737,0.1631588255590668,18196.86605257593,0.0231146939619587,0.9895258547970732,0.0061688743645346,0.0104741452029267,3.6622905594109056,1.611450922096296,0.6998442433243283,0.4499206637370614,185064727.0343537,-12330.102172505198,0.8587878358413065,-2673.489996283639,0.8206689320580485,-0.00757849521277551,0.9556131302783043,-3176.308459109274,0.8513880819448364,0.006271628481195397,1.3723567118459497,-0.0028296042677478095,0.9971485980724977,0.0011698105948587,1.2340059354154898,0.002829604267747801,1.3701470487725806,1.6487305519597615,1.8188137159343867,0.45621335252119666,1.3949086876456058,0.19813094157053868,1.394908687644033,-0.24002965715246116,0.6521058837342758,-83593215.58973101,0.688848895464455
target_word_shuffle,target_shuffle,36,88820.07579657991,16085.400409416568,0.1811009534179653,23130.668744939267,0.0190050921832717,0.991368072895009,0.0056963977917842,0.008631927104991,2.0629068706646647,1.1758210496481458,0.5106525935678792,0.6796494134408966,313698116.27133286,75229.0749739468,13135.718534318246,0.1746095979362684,19546.90433497218,0.0269755613159348,0.9877641711488622,0.0075423569340346,0.0122358288511378,3.678013754113245,1.6139138699347793,0.700913887979797,0.446726584935438,213173233.3523081,-13591.000822633112,0.8469827828816552,-2949.681875098322,0.8166236587202673,-0.006491355481696909,0.9641561495942013,-3583.764409967087,0.8450643840225686,0.0079704691326631,1.4193859758417446,-0.003603901746146776,0.9963647187702758,0.0018459591422504001,1.3240572741581937,0.0036039017461468002,1.417508361793916,1.6151068834485804,1.782927676675202,0.43809282028663343,1.3725846041082155,0.19026129441191786,1.3725846041066951,-0.2329228285054586,0.6572897380623264,-100524882.91902477,0.6795489749384537
