layer_base,n_target_base,n_control_base,target_control_centroid_l2_base,target_control_centroid_cosdist_base,target_control_projection_gap_base,target_control_projection_gap_z_base,target_control_axis_auc_like_base,target_to_question_centroid_l2_base,control_to_question_centroid_l2_base,target_minus_control_to_question_l2_base,target_to_question_cosdist_base,control_to_question_cosdist_base,loo_question_balanced_acc_base,loo_question_auc_like_base,loo_question_projection_gap_base,loo_question_folds_base,layer_instruct,n_target_instruct,n_control_instruct,target_control_centroid_l2_instruct,target_control_centroid_cosdist_instruct,target_control_projection_gap_instruct,target_control_projection_gap_z_instruct,target_control_axis_auc_like_instruct,target_to_question_centroid_l2_instruct,control_to_question_centroid_l2_instruct,target_minus_control_to_question_l2_instruct,target_to_question_cosdist_instruct,control_to_question_cosdist_instruct,loo_question_balanced_acc_instruct,loo_question_auc_like_instruct,loo_question_projection_gap_instruct,loo_question_folds_instruct,layer_instruct_minus_base,layer_instruct_over_base,n_target_instruct_minus_base,n_target_instruct_over_base,n_control_instruct_minus_base,n_control_instruct_over_base,target_control_centroid_l2_instruct_minus_base,target_control_centroid_l2_instruct_over_base,target_control_centroid_cosdist_instruct_minus_base,target_control_centroid_cosdist_instruct_over_base,target_control_projection_gap_instruct_minus_base,target_control_projection_gap_instruct_over_base,target_control_projection_gap_z_instruct_minus_base,target_control_projection_gap_z_instruct_over_base,target_control_axis_auc_like_instruct_minus_base,target_control_axis_auc_like_instruct_over_base,target_to_question_centroid_l2_instruct_minus_base,target_to_question_centroid_l2_instruct_over_base,control_to_question_centroid_l2_instruct_minus_base,control_to_question_centroid_l2_instruct_over_base,target_minus_control_to_question_l2_instruct_minus_base,target_minus_control_to_question_l2_instruct_over_base,target_to_question_cosdist_instruct_minus_base,target_to_question_cosdist_instruct_over_base,control_to_question_cosdist_instruct_minus_base,control_to_question_cosdist_instruct_over_base,loo_question_balanced_acc_instruct_minus_base,loo_question_balanced_acc_instruct_over_base,loo_question_auc_like_instruct_minus_base,loo_question_auc_like_instruct_over_base,loo_question_projection_gap_instruct_minus_base,loo_question_projection_gap_instruct_over_base,loo_question_folds_instruct_minus_base,loo_question_folds_instruct_over_base
38.5,10.0,10.0,4627.460055027519,0.0005067625999151856,4627.460055027499,0.6004751487366924,0.34944444444444445,5985.578771518855,6308.885072143823,-323.30630062496687,0.0008037172409744812,0.000551734376220852,0.6111111111111112,0.49444444444444446,3719.712729643888,10.0,38.5,10.0,10.0,5386.565291544505,0.0008001858880971232,5386.565291544504,0.6295608558232177,0.3433333333333333,12661.231012112083,9807.777075966987,2853.4539361450957,0.0021072216574256806,0.0018504036058860764,0.55,0.44166666666666665,3644.3591206810297,10.0,0.0,0.999999999999974,0.0,0.9999999999999,0.0,0.9999999999999,759.1052365169862,1.1640436065336215,0.00029342328818193764,1.5790152758945337,759.1052365170053,1.1640436065336264,0.02908570708652536,1.0484378198609365,-0.006111111111111123,0.9825119236855827,6675.652240593227,2.1152893471819203,3498.8920038231645,1.5545975182322038,3176.7602367700624,-8.825853163483789,0.0013035044164511995,2.621844533593553,0.0012986692296652245,3.353794293563448,-0.061111111111111116,0.8999999999985273,-0.05277777777777781,0.8932584269644855,-75.35360896285829,0.9797420891236208,0.0,0.9999999999999
